area,topic,servicename,foruser,deptname,promiseday,wscs,ckcs,starprorepty
思明区,医疗卫生,精神残疾人服药补贴材料的初审,个人,思明区嘉莲街道长青社区,5个工作日,1.0,1.0,3
思明区,就业创业,思明区就业困难人员就业补贴,个人,思明区滨海街道黄厝社区,0个工作日,,1.0,4
思明区,社会保障,思明区低保人员就业奖励,个人,思明区鹭江街道,15个工作日,2.0,1.0,4
思明区,医疗卫生,精神残疾人服药补贴材料的初审,个人,思明区嘉莲街道莲西社区,5个工作日,1.0,1.0,3
思明区,就业创业,创业场地补贴申请,个人,思明区滨海街道上李社区,16个工作日,,1.0,4
思明区,社会保障,申请城乡居民养老保险待遇,个人,思明区滨海街道,10个工作日,1.0,1.0,3
思明区,医疗卫生,大龄自闭症残疾人及其康复训练和照料服务机构补助,个人,思明区嘉莲街道松柏社区,10个工作日,1.0,1.0,3
思明区,就业创业,自主创业奖励申请,个人,思明区滨海街道黄厝社区,0个工作日,,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区开元街道,10个工作日,,0.0,4
思明区,医疗卫生,孤寡退休老人护理费补助申请,个人,思明区嘉莲街道松柏社区,20个工作日,2.0,2.0,3
思明区,就业创业,思明区失业人员培训后就业奖励申办,个人,思明区滨海街道曾厝垵社区,0个工作日,1.0,1.0,4
思明区,社会保障,异地企业退休人员的协助认证,个人,思明区鹭江街道,0个工作日,2.0,1.0,4
思明区,医疗卫生,小额医药补助服务,个人,思明区嘉莲街道松柏社区,6个工作日,2.0,2.0,3
思明区,就业创业,停止灵活就业人员申请失业保险金,个人,思明区滨海街道黄厝社区,0个工作日,1.0,1.0,3
思明区,社会保障,低收入家庭认定,个人,思明区鹭江街道,10个工作日,2.0,2.0,3
思明区,医疗卫生,精神残疾人服药补贴材料的初审,个人,思明区嘉莲街道松柏社区,5个工作日,1.0,1.0,3
思明区,就业创业,办理全国统一样式《就业失业登记证》,个人,思明区滨海街道白城社区,0个工作日,1.0,1.0,4
思明区,社会保障,停止灵活就业人员申请失业保险金,个人,思明区开元街道,0个工作日,1.0,1.0,4
思明区,医疗卫生,重度残疾人护理补贴初审,个人,思明区嘉莲街道莲西社区,8个工作日,1.0,1.0,3
思明区,医疗卫生,受理安康医疗救助（非“一站式”申请）,个人,思明区嘉莲街道莲兴社区,21个工作日,2.0,2.0,3
思明区,就业创业,创业带动就业奖励申办,个人,思明区滨海街道白城社区,0个工作日,,1.0,4
思明区,社会保障,保障性住房申请人资格的审核,个人,思明区筼筜街道,35个工作日,2.0,1.0,4
思明区,医疗卫生,中医诊所备案,"个人,企业,其他组织",厦门市思明区卫生和计划生育局,0个工作日,1.0,0.0,4
思明区,就业创业,思明区就业困难人员就业补贴,个人,思明区滨海街道曾厝垵社区,0个工作日,1.0,1.0,4
思明区,社会保障,申领城乡居民养老保险丧葬补助金,个人,思明区筼筜街道,12个工作日,2.0,2.0,3
思明区,医疗卫生,申请参保人员自付医疗费困难补助,个人,思明区滨海街道曾厝垵社区,17个工作日,1.0,1.0,4
思明区,就业创业,就业困难人员认定,个人,思明区滨海街道曾厝垵社区,2个工作日,,1.0,4
思明区,社会保障,利用异地退管系统开展协助网上认证办理,个人,思明区鼓浪屿街道劳动保障,0个工作日,2.0,2.0,3
思明区,医疗卫生,内部医疗机构设置备案,"个人,企业",思明区卫生和计划生育局,0个工作日,1.0,1.0,4
思明区,就业创业,思明区低保人员就业奖励,个人,思明区滨海街道黄厝社区,0个工作日,,1.0,4
思明区,社会保障,城乡居民养老保险丧葬补助金,个人,思明区鼓浪屿街道劳动保障,12个工作日,2.0,2.0,3
思明区,医疗卫生,小额医药补助服务,个人,思明区滨海街道演武社区,6个工作日,1.0,1.0,4
思明区,就业创业,思明区职业技能培训生活补贴,个人,思明区滨海街道黄厝社区,0个工作日,1.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区厦港街道,10个工作日,2.0,1.0,4
思明区,医疗卫生,受理安康医疗救助（非“一站式”申请）,个人,思明区滨海街道演武社区,7个工作日,1.0,1.0,3
思明区,就业创业,创业带动就业奖励申办,个人,思明区滨海街道曾厝垵社区,0个工作日,1.0,1.0,4
思明区,社会保障,领取退休人员丧葬费,个人,思明区厦港街道,0个工作日,2.0,1.0,4
思明区,社会保障,企业退休人员供养直系亲属申请抚恤待遇,个人,思明区厦港街道,0个工作日,2.0,1.0,4
思明区,医疗卫生,外地参保人员医疗异地认证,个人,思明区滨海街道演武社区,0个工作日,1.0,1.0,3
思明区,就业创业,思明区失业人员培训后就业奖励申办,个人,思明区滨海街道黄厝社区,0个工作日,1.0,1.0,4
思明区,社会保障,健康综合子账户家庭医疗共济网办理,个人,思明区鹭江街道营平社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,社会保障卡交易密码设立、变更办理,个人,思明区鹭江社区居委会,0个工作日,2.0,1.0,4
思明区,医疗卫生,厦门市医疗救助“一站式”即时结算服务对象录入,个人,思明区滨海街道演武社区,10个工作日,1.0,1.0,4
思明区,就业创业,思明区低保人员就业奖励,个人,思明区滨海街道白城社区,0个工作日,,1.0,4
思明区,社会保障,健康综合子账户家庭医疗共济网办理,个人,思明区鹭江街道厦禾社区居委会,0个工作日,2.0,1.0,4
思明区,医疗卫生,受理安康医疗救助（非“一站式”申请）,个人,思明区滨海街道黄厝社区,7个工作日,1.0,1.0,3
思明区,就业创业,思明区职业技能培训生活补贴,个人,思明区滨海街道白城社区,0个工作日,1.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区厦港街道巡司顶社区,10个工作日,2.0,2.0,3
思明区,医疗卫生,申请参保人员自付医疗费困难补助,个人,思明区滨海街道黄厝社区,17个工作日,,1.0,4
思明区,就业创业,停止灵活就业人员申请失业保险金,个人,思明区滨海街道上李社区,0个工作日,1.0,1.0,3
思明区,社会保障,困难残疾人生活补助初审,个人,思明区滨海街道,10个工作日,1.0,1.0,3
思明区,医疗卫生,外地参保人员医疗异地认证,个人,思明区滨海街道曾厝垵社区,0个工作日,1.0,1.0,3
思明区,就业创业,就业困难人员认定,个人,思明区滨海街道上李社区,2个工作日,,1.0,4
思明区,社会保障,就业困难人员就业补贴,个人,思明区鹭江街道营平社区居委会,10个工作日,2.0,1.0,4
思明区,医疗卫生,申请参保人员自付医疗费困难补助,个人,思明区滨海街道演武社区,17个工作日,1.0,1.0,4
思明区,就业创业,创业带动就业奖励申办,个人,思明区滨海街道黄厝社区,0个工作日,,1.0,4
思明区,社会保障,社会保障卡交易密码设立、变更办理,个人,思明区鹭江街道厦禾社区居委会,0个工作日,2.0,1.0,4
思明区,医疗卫生,受理安康医疗救助（非“一站式”申请）,个人,思明区嘉莲街道莲西社区,21个工作日,2.0,2.0,3
思明区,社会保障,灵活就业人员社保补贴,个人,思明区厦港街道南华社区,10个工作日,2.0,2.0,3
思明区,社会保障,灵活就业人员社保补贴,个人,思明区厦港街道下沃社区,10个工作日,2.0,2.0,3
思明区,社会保障,首次参保城乡居民及未成年人办理社会保障卡,个人,思明区鹭江街道大同社区居委会,0个工作日,2.0,2.0,3
思明区,社会保障,首次参保城乡居民及未成年人办理社会保障卡,个人,思明区鹭江社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,健康综合子账户家庭医疗共济网办理,个人,思明区鹭江社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区鹭江街道营平社区居委会,10个工作日,2.0,1.0,4
思明区,社会保障,社会保障卡交易密码设立、变更办理,个人,思明区鹭江街道营平社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,首次参保城乡居民及未成年人办理社会保障卡,个人,思明区鹭江街道小学社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,首次参保城乡居民及未成年人办理社会保障卡,个人,思明区鹭江街道厦禾社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,就业困难人员就业补贴,个人,思明区鹭江街道双莲池社区居委会,10个工作日,2.0,1.0,4
思明区,社会保障,社会保障卡交易密码设立、变更办理,个人,思明区鹭江街道双莲池社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,申领城乡居民养老保险丧葬补助金,个人,思明区鹭江街道双莲池社区居委会,12个工作日,2.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区厦港街道蜂巢山社区,10个工作日,,,3
思明区,社会保障,灵活就业人员社保补贴,个人,思明区鹭江街道小学社区居委会,10个工作日,2.0,1.0,4
思明区,社会保障,申领城乡居民养老保险丧葬补助金,个人,思明区鹭江街道小学社区居委会,12个工作日,2.0,1.0,4
思明区,社会保障,申请参保人员自付医疗费困难补助,个人,思明区鹭江街道营平社区居委会,15个工作日,2.0,1.0,4
思明区,社会保障,首次参保城乡居民及未成年人办理社会保障卡,个人,思明区鹭江街道营平社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区厦港街道福海社区,10个工作日,2.0,2.0,3
思明区,社会保障,申领城乡居民养老保险丧葬补助金,个人,思明区鹭江街道营平社区居委会,12个工作日,2.0,1.0,4
思明区,设立变更,设立健身气功活动站点审批,"个人,企业",思明区文化体育出版局,7个工作日,1.0,1.0,4
思明区,社会保障,就业困难人员就业补贴,个人,思明区鹭江街道大同社区居委会,10个工作日,2.0,2.0,3
思明区,设立变更,旅馆业特种行业许可证变更登记,"个人,企业",思明区公安局,2个工作日,2.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区鹭江街道大同社区居委会,10个工作日,2.0,2.0,3
思明区,设立变更,健康综合账户家庭共济网办理,个人,思明区嘉莲街道松柏社区,0个工作日,1.0,1.0,4
思明区,社会保障,申请参保人员自付医疗费困难补助,个人,思明区鹭江社区居委会,15个工作日,2.0,1.0,4
思明区,设立变更,健康综合账户家庭共济网办理,个人,思明区嘉莲街道莲兴社区,0个工作日,1.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区鹭江社区居委会,10个工作日,2.0,1.0,4
思明区,设立变更,社会保障卡交易密码设立、变更办理,个人,思明区嘉莲街道长青社区,0个工作日,2.0,1.0,4
思明区,社会保障,申领城乡居民养老保险丧葬补助金,个人,思明区鹭江社区居委会,12个工作日,2.0,1.0,4
思明区,设立变更,社会保障卡交易密码设立、变更办理,个人,思明区嘉莲街道莲兴社区,0个工作日,2.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区厦港街道幸福鸿山社区,10个工作日,2.0,2.0,3
思明区,设立变更,健康综合账户家庭共济网办理,个人,思明区嘉莲街道莲花五村社区,0个工作日,1.0,1.0,4
思明区,社会保障,申请参保人员自付医疗费困难补助,个人,思明区鹭江街道厦禾社区居委会,15个工作日,2.0,1.0,4
思明区,设立变更,社会保障卡交易密码设立、变更办理,个人,思明区嘉莲街道莲花五村社区,0个工作日,2.0,1.0,4
思明区,社会保障,申领城乡居民养老保险丧葬补助金,个人,思明区鹭江街道厦禾社区居委会,12个工作日,2.0,1.0,4
思明区,设立变更,社会保障卡交易密码设立、变更办理,个人,思明区嘉莲街道莲西社区,0个工作日,2.0,1.0,4
思明区,社会保障,申请参保人员自付医疗费困难补助,个人,思明区鹭江街道双莲池社区居委会,15个工作日,2.0,1.0,4
思明区,设立变更,健康综合账户家庭共济网办理,个人,思明区嘉莲街道长青社区,0个工作日,1.0,1.0,4
思明区,社会保障,首次参保城乡居民及未成年人办理社会保障卡,个人,思明区鹭江街道双莲池社区居委会,0个工作日,2.0,1.0,4
思明区,设立变更,健康综合账户家庭共济网办理,个人,思明区嘉莲街道莲西社区,0个工作日,1.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区鹭江街道双莲池社区居委会,10个工作日,2.0,1.0,4
思明区,设立变更,社会保障卡交易密码设立、变更办理,个人,思明区筼筜街道湖光社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,申请城乡居民养老保险待遇,个人,思明区开元街道希望社区,10个工作日,,0.0,4
思明区,设立变更,社会保障卡交易密码设立、变更办理,个人,思明区筼筜街道四里社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,社会保障卡交易密码设立、变更办理,个人,思明区鹭江街道小学社区居委会,0个工作日,2.0,1.0,4
思明区,设立变更,社会保障卡交易密码设立、变更办理,个人,思明区筼筜街道一里社区居委会,0个工作日,2.0,1.0,4
思明区,社会保障,社会保障卡交易密码设立、变更办理,个人,筼筜街道仙岳社区居委会,0个工作日,2.0,1.0,4
思明区,设立变更,从事出版物发行的单位和个人设立临时零售点备案,"个人,企业",思明区文化体育出版局,0个工作日,0.0,0.0,5
思明区,社会保障,社会保障卡交易密码设立、变更办理,个人,思明区筼筜街道莲岳社区居委会,0个工作日,2.0,1.0,4
思明区,设立变更,旅馆业特种行业许可证核发,"个人,企业,事业单位,行政机关,其他组织",厦门市公安局思明分局,7个工作日,2.0,1.0,4
思明区,社会保障,申请参保人员自付医疗费困难补助,个人,思明区筼筜街道振兴社区居委会,15个工作日,2.0,1.0,4
思明区,设立变更,区级民办非企业单位成立登记,"个人,企业,其他组织",思明区民政局,10个工作日,2.0,2.0,3
