area,topic,servicename,foruser,deptname,promiseday,ckcs,wscs,starprorepty
厦门市,交通运输,1.机动车维修经营许可（准入）（审批改备案）,企业,厦门市交通运输局（厦门市道路运输管理处）,0个工作日,1.0,1.0,3
厦门市,交通运输,5.机动车维修经营者有效期限变更（审批改备案）,企业,厦门市交通运输局（厦门市道路运输管理处）,0个工作日,1.0,1.0,3
厦门市,交通运输,利用跨越公路的设施悬挂非公路标志审批（简化、优化审批流程和材料）,"企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市交通运输局,7个工作日,0.0,0.0,4
厦门市,交通运输,厦门自贸片区普通国省干线建设项目竣工验收（优化流程）,"企业,其他组织",厦门市交通运输局,10个工作日,2.0,2.0,3
厦门市,交通运输,在公路用地、公路建筑控制区范围以内设置非公路标志审批（简化、优化审批流程和材料）,"企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市交通运输局,7个工作日,0.0,0.0,4
厦门市,交通运输,特殊车辆在城市道路上行驶（包括经过城市桥梁）审批,"个人,企业,其他组织",厦门市市政园林局,7个工作日,1.0,1.0,4
厦门市,交通运输,房屋代管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,1.0,,4
厦门市,交通运输,直管公房租金管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,0.0,,5
厦门市,交通运输,直管公房维修管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,0.0,,5
厦门市,交通运输,拆迁补偿房屋接收、接管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,5个工作日,1.0,,4
厦门市,交通运输,外地车转入环保审核,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市环境保护局,0个工作日,1.0,1.0,4
厦门市,交通运输,新车注册登记环保审核,"个人,企业",厦门市环境保护局,3个工作日,1.0,1.0,4
厦门市,交通运输,厦门自贸片区普通国省干线建设项目施工许可（承诺告知）,"企业,其他组织",厦门市交通运输局,0个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗机构设置许可,"个人,企业,其他组织",厦门市卫生和计划生育委员会,10个工作日,1.0,2.0,4
厦门市,医疗卫生,拆迁补偿房屋接收、接管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,5个工作日,1.0,,4
厦门市,医疗卫生,医疗机构执业许可（变更登记）,"企业,事业单位,其他组织",厦门市卫生和计划生育委员会,15个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗机构放射诊疗许可（申请）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,厦门市城镇房屋权属登记查询,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,1.0,1.0,3
厦门市,医疗卫生,麻醉药品和第一类精神药品购用证明核发（变更）,"企业,其他组织",厦门市卫生和计划生育委员会,5个工作日,1.0,2.0,4
厦门市,医疗卫生,供水单位卫生许可（注销）,企业,厦门市卫生和计划生育委员会,5个工作日,1.0,1.0,4
厦门市,医疗卫生,医疗机构放射诊疗许可（注销）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,公共场所卫生许可（变更）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,公共场所预防性卫生审查（设计卫生审查）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,放射诊疗建设项目卫生审查（放射诊疗建设项目职业病危害放射防护预评价审核）,"企业,其他组织",厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,直管公房非住宅转租核准,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,4个工作日,1.0,1.0,4
厦门市,医疗卫生,一、二级病原微生物实验室备案,"企业,其他组织",厦门市卫生和计划生育委员会,0个工作日,1.0,1.0,4
厦门市,医疗卫生,公共场所卫生许可（申请）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,二次供水设施设计卫生审查,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗机构执业许可（执业登记）,"企业,其他组织",厦门市卫生和计划生育委员会,13个工作日,1.0,2.0,4
厦门市,医疗卫生,放射工作人员证发放,企业,厦门市卫生和计划生育委员会,0个工作日,1.0,1.0,4
厦门市,医疗卫生,公共场所预防性卫生审查（竣工卫生验收）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,县级职业健康检查机构资质认证,"企业,其他组织",厦门市卫生和计划生育委员会,7个工作日,1.0,1.0,4
厦门市,医疗卫生,医疗广告审查,"企业,其他组织",厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,放射诊疗建设项目卫生审查（放射诊疗建设项目职业病放射防护设施竣工验收）,"企业,其他组织",厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,单位提取已售公有住房住宅专项维修资金审核,"企业,事业单位,行政机关,社团组织",厦门市国土资源与房产管理局,8个工作日,1.0,1.0,4
厦门市,医疗卫生,供水单位卫生许可（申请）,企业,厦门市卫生和计划生育委员会,5个工作日,1.0,1.0,4
厦门市,医疗卫生,厦门市除四害机构备案,企业,厦门市卫生和计划生育委员会,0个工作日,1.0,1.0,4
厦门市,医疗卫生,母婴保健技术服务机构资质许可（婚前医学检查）、计划生育技术服务机构执业许可（申请）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,厦门市国土房产测绘档案查阅,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,42个小时,2.0,2.0,3
厦门市,医疗卫生,医疗机构执业许可（注销登记）,"企业,其他组织",厦门市卫生和计划生育委员会,15个工作日,1.0,2.0,4
厦门市,医疗卫生,高致病性病原微生物菌（毒）种或样本运输审批,"企业,其他组织",厦门市卫生和计划生育委员会,0个工作日,1.0,1.0,4
厦门市,医疗卫生,麻醉药品和第一类精神药品购用证明核发（注销）,"企业,其他组织",厦门市卫生和计划生育委员会,5个工作日,1.0,2.0,4
厦门市,医疗卫生,公共场所卫生许可（延续）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗机构执业许可（延续有效期）,"企业,其他组织",厦门市卫生和计划生育委员会,15个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗机构放射诊疗许可（变更）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,母婴保健技术服务机构资质许可（婚前医学检查）、计划生育技术服务机构执业许可（遗失补办）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,母婴保健技术服务机构资质许可（婚前医学检查）、计划生育技术服务机构执业许可（变更）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,单采血浆站设置审批,"企业,其他组织",厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗机构执业许可（遗失补发）,"企业,其他组织",厦门市卫生和计划生育委员会,15个工作日,1.0,2.0,4
厦门市,医疗卫生,供水单位卫生许可（延续）,企业,厦门市卫生和计划生育委员会,5个工作日,1.0,1.0,4
厦门市,医疗卫生,麻醉药品和第一类精神药品购用证明核发（申请）,"企业,其他组织",厦门市卫生和计划生育委员会,12个工作日,1.0,2.0,4
厦门市,医疗卫生,母婴保健技术服务机构资质许可（婚前医学检查）、计划生育技术服务机构执业许可（注销）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗机构放射诊疗许可（校验）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,公共场所卫生许可（注销）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,母婴保健技术服务机构资质许可（婚前医学检查）、计划生育技术服务机构执业许可（校验）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,供水单位卫生许可（变更）,企业,厦门市卫生和计划生育委员会,5个工作日,1.0,1.0,4
厦门市,医疗卫生,医疗机构执业许可（校验）,"企业,其他组织",厦门市卫生和计划生育委员会,10个工作日,1.0,2.0,4
厦门市,医疗卫生,母婴保健技术服务机构资质许可（婚前医学检查）、计划生育技术服务机构执业许可（延续）,"企业,其他组织",厦门市卫生和计划生育委员会,6个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗机构执业许可（停业登记）,"企业,其他组织",厦门市卫生和计划生育委员会,15个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗美容主诊医师备案,"企业,事业单位,民办非企业单位,其他组织",厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,第三类、第二类医疗技术的备案,"企业,其他组织",厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,公共场所卫生许可申请（审批改备案）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,公共场所卫生许可注销（审批改备案）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,医疗机构设置许可（审批改备案）,"个人,企业,其他组织",厦门市卫生和计划生育委员会,10个工作日,1.0,2.0,4
厦门市,医疗卫生,公共场所卫生许可延续（审批改备案）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,公共场所卫生许可变更（审批改备案）,企业,厦门市卫生和计划生育委员会,7个工作日,1.0,2.0,4
厦门市,医疗卫生,直管公房租赁合同管理,"个人,企业,事业单位,行政机关,社团组织",厦门市国土资源与房产管理局,0个工作日,1.0,,4
厦门市,医疗卫生,义诊活动备案,"企业,事业单位",厦门市卫生和计划生育委员会,0个工作日,1.0,1.0,4
厦门市,医疗卫生,房屋代管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,1.0,,4
厦门市,医疗卫生,直管公房租金管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,0.0,,5
厦门市,医疗卫生,直管公房维修管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,0.0,,5
厦门市,医疗卫生,工伤保险医疗机构、辅助器具配置机构协议管理,"企业,事业单位",厦门市社会保险管理中心,7个工作日,1.0,,4
厦门市,知识产权,厦门市城镇房屋权属登记查询,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,1.0,1.0,3
厦门市,知识产权,直管公房非住宅转租核准,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,4个工作日,1.0,1.0,4
厦门市,知识产权,厦门市专利奖评定,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市知识产权局,20个工作日,0.0,,4
厦门市,知识产权,单位提取已售公有住房住宅专项维修资金审核,"企业,事业单位,行政机关,社团组织",厦门市国土资源与房产管理局,8个工作日,1.0,1.0,4
