style,section,deliver_t,title,content,reply_c,reply_t
建议,教育局,2013/10/19 21:55,请集美小学能给学生发放学生证,现在去诸如市科技馆之类的地方，有学生证可以获得很多优惠，但集美小学一直没有发放学生证，无法证明厦门市小学生的身份，请学校能尽快给学生办理学生证！,经了解，集美小学教务处可为需要证明自己学生身份的学生开具“在校生证明”，以使其能享受相应优惠。如果孩子有需要，欢迎家长到学校教务处，或是通过班主任到学校教务处开具“在校生证明”。今后，该校会再次宣传，若有学生需要证明学生身份的，均可到学校开具相关证明。,2013/11/22 16:00
建议,灌口镇,2013/10/20 19:23,灌口陈井到杏林西滨村道路村道建设的建议,灌口陈井到杏林西滨村道路是否能重建灌口陈井通往西滨村的路这条路是我们陈井附近几个村庄通往杏林的唯一道路尤其是上下班高峰区小车摩托车一大堆使本来不宽的道路更挤了道路虽说是水泥路但是一遇下雨天就积水很经常摩托车小车都过不去上班就得绕很长的路没路灯（还有我们这边有在杏南中学十中集美职校读书的学生早上骑自行车去读书还好晚上回来黑漆漆的）希望政府能帮我们重新修建一条道路装上路灯顺便把932路公交车(陈井村部→双岭)把陈井村的终点延长到比如杏林消防或者杏林仰后站方便这边村民的出行不然是否能在灌南小学后面的海翔大道开个匝道也行,该路段产权归属区建设局，经询问区建设局，该道路在湿地公园规划范围内，为避免重复投资，暂不考虑重建等事宜。,2013/10/24 8:57
建议,建设局,2013/10/21 9:20,嘉庚体育馆能否增加去厦门软件园的公交线路,"1.嘉庚体育馆属于交通枢纽,连接岛内外交通起着很重要的作用,而且嘉庚体育馆本身有公交场;因为嘉庚体育馆的地理优势,目前有很多往岛内方向的人都选择在嘉庚体育馆转车;2.目前有经过嘉庚体育馆去往软件园的车辆之前只有948,现在增加了一辆949,而且都分别是由杏林和厦门北站发车,到嘉庚体育馆时车辆已经人满为患,经常有人因为挤公交车而受伤,更有很多人因为挤不上车而迟到,从而影响工作和身心健康;3.因为车少人多,而大家又急着上班,所以此地的黑车,非法运营车辆很多,价格贵,而且超载本身也有一定的安全隐患;4.爱厦门,爱集美,希望集美的明天更加美好,在此建议政府部门是不是可以在嘉庚体育馆起点站增加1-2条公交线路去软件园西门,软件园东门,火车站等重要线路;",1、跨区公交线路审批权在市交通运输局。,2013/10/25 15:58
建议,民政局,2013/10/21 9:49,民政局窗口工作人员工作作风问题,10月18日上午到民政局去办登记，不知道是在妇幼保健院办理，故到民政局窗口咨询，进门第一个窗口的工作人员正在玩手机，我们进去的时候头也不抬起来理会，等我们问了3遍，才不耐烦的和我们说是在妇幼保健院旁边办理，说完继续玩手机=-=~~对此我们很无语~~,您好！在收到您所反映的问题后，我们高度重视，及时地对情况进行了解。经核实：当时该工作岗位上的职员正好为前来办事的群众核对好材料并拿到楼上请领导审批盖章不在岗位上，恰巧，该群众坐在其位置上等候取件，可能是来办事的群众不熟悉我们的工作程序及工作要求，一时不知如何答复，对此给您造成的不便敬请谅解。今后，我们将进一步规范管理，杜绝来办事的群众随意坐在工作岗位上，避免此类事情的发生，切实提高服务水平。最后，感谢您对我们工作的理解与支持。,2013/10/28 15:23
建议,规划分局,2013/10/21 15:02,关于建设美丽农村、新型城镇化的建议,新型城镇化建设应将城市发展规划与农村发展相结合，根据农村区位特点及特色经济产业赋予农村更多的城市职能，就地升级农村经济支柱，促进农村农民发展致富，带动农村新一轮跨越式发展,感谢您对城市规划的关心，您的建议很好，我们会将您的建议纳入城镇化建设规划中。,2014/2/11 17:12
建议,公安分局,2013/10/22 14:39,建议古龙御景前的环岛路分时段限制土方车,古龙御景小区前的环岛路一天24小时不间断地吵，特别是晚上土方车一辆接一辆噪音震天动地，严重影响睡眠，能否采取相应措施，比如建隔音板或者分时段限制土方车等等！,目前，我市的翔安隧道禁止大货车通行，集美大桥限时通行。同安、翔安区的大货车进出岛需要经过集美大桥，但仍然要遵守早晚高峰限时通行规定。,2013/10/29 16:34
建议,路灯所,2013/10/23 22:45,调整后溪兴才学院路灯亮灯时间的建议,后溪兴才学院路灯太迟亮.难道路灯所工作人员要每年入秋都要催了才亮?学会关注民生.,已经安排对片区亮灯时间进行调整。,2013/10/25 16:08
建议,公安分局,2013/10/24 10:08,集美印斗北路车辆乱停放及占道经营问题,集美医院后面那条印斗北路交通实在太混乱了，占道经营乱摆摊，机动车辆随意乱停放，交警和城管部门是不是该有所作为？,我局侨英中队接到投诉后，立即组织人员赶往现场，已纠正私家车乱停放现象行为，制止占道经营行为，并劝导摊贩要到指定地点贩卖，不得占用人行道，不影响到周边居民的生活，中队会继续加强监管。,2013/11/7 11:28
建议,建设局,2013/10/24 10:39,开通海上五月花公交线路的建议,敬爱的人民政府：集美海上五月花一期1000多户业主已交房陆续入住，现在交通真是个大问题，小区业主出入很不方便，能否开通下BRT连接线或是公交车途经五月花，，谢谢！,经会同公交公司现场勘察，目前海上五月花及海德公园周边道路仍在建设完善中，且人流量较少，公交公司表示将根据道路状况及客流情况及时完善该地区的公交线路。,2013/10/31 14:50
建议,"农林水利局,杏林街道",2013/10/24 10:54,西海域（杏林大桥到新阳大桥）清淤问题,厦门海域清淤已经进行了很长时间了，但是西海域清淤没有看到任何进展，每天退潮的时候，滩涂淤泥遍地，杏林大桥是进出厦门岛的主要通道，西海域的淤泥非常影响厦门的滨海城市形象，请问为何西海域清淤没有任何进展？什么时候才能开始，完成？,西海域清淤涉及到退养，由于退养关系到村民的切身利益，街道目前仍在与村民协调中。,2013/11/1 16:31
建议,杏滨街道,2013/10/24 23:02,马銮社区中闽鹭江花园卫生问题,马銮社区马銮路19号中闽鹭江花园，小区内公共区域卫生没有人打扫，树叶落了一地；也没有人员管理，造成里面租住混乱，经常很多摩的司机聚集在那里打算。外面也路经过，看到好几次，想租在那边，看到情况这样，真的造成一个阴影。这个是文明厦门的一角吗？,目前已清理完毕。鹭江花园社区内卫生由居住小区聘请物业公司清理，居住小区内周边环境保洁和垃圾清运责任按规定是由居住小区业委会承担。,2013/10/30 15:49
建议,集美街道,2013/10/27 22:06,集源路3号教师宿舍楼外墙维修的咨询,能否帮集源路3号的教师宿舍楼外墙，楼顶及楼梯道维修成银江路两旁的楼房一样漂亮吗集源路3号教师宿舍楼房龄久，老房主没几位在住，无人维护。楼顶钢筋爆露，下大雨会透水。无楼门，几只流浪猫一直在上面的隔热层大小便，甚至偶尔还有人的，有点脏乱。天气热点就有各种蚊虫在楼顶及墙壁上到处爬。楼道间也没人打扫过，只是放假时偶尔带家人从上到下把自已的整个楼道打扫一下。能否把楼顶的隔热层返新及装上楼门，防盗防脏防乱，谢谢！,关于集源路3号教师宿舍楼外墙维修的问题，我办立即派相关工作人员到现场勘查，集源路左右两侧房屋已列入2012年市区景观综合整治范围，尚未实施原因请咨询区城管办。,2013/11/20 14:43
建议,综合科,2013/10/29 12:12,杏林东路延伸路段摊贩占道经营等问题,杏东路延伸段万科小区已入住一年多了，现随着杏林湾一号也要入住了，人流量大、周边的环境差，红灯底下早上有一二十摊买早餐的还有一些卖水果蔬菜的。缺乏管理，沙土飞扬，垃圾遍地，希望相关部门抓紧管理好周边环境。谢谢！,经查，投诉人所反映的地点位于杏林大桥头与万科房地产开发有限公司杏林项目部的交接处，确实存在占道经营的行为，执法人员已进行制止纠正，我局杏林中队已安排队员进行巡查纠正；同时，中队于近日组织队员进行整治，暂扣经营工具。如：煤气瓶，桌椅，遮阳伞；下一步，中队将继续加强监控力度。,2013/11/12 10:09
建议,建设局,2013/11/5 9:53,建议把中宛路上的“杏北小学站”移到锦园东路上设置站点,尊敬的路政各位领导：您们好！建议把中宛路上的“杏北小学站”移到锦园东路上设置站点。站点的设置无疑是考虑锦园居住区和杏北小学的出行方便，大家都支持！“杏北小学站”移到锦园东路理由：1.为了“聚镇”业主的出行方便，站点设置锦园东路上离聚镇也会近一点，减少聚镇业主的奔波之苦;2.为了杏北小学师生的安全应减少小学生过马路的次数；3.为了减少对锦园居住区噪音影响，站点设置到锦园东路上是完全可以考虑;4.为了减少公交集团和锦园居住区产生不比较的麻烦：如投诉等；另外建议945和946也尽快经停该站点“杏北小学站”甚至可以考虑开辟新线路。,1、为更加方便杏北新城小区居民出行，结合杏北新城小区居民代表的意见建议，公交集团集美公司936路公交线路调整原先运行路线，由杏林仰后始发经中宛路、锦园东路、杏林北二路、杏林北路接原线路行驶。,2013/11/12 10:25
